Date_UTC,Time_UTC,Date_CST,Time_CST,Lake_Visible,LES_Exist
20121125,15:00,20121125,9:00,Y,Y
20121125,16:00,20121125,10:00,Y,Y
20121125,17:00,20121125,11:00,Y,Y
20121125,18:00,20121125,12:00,Y,Y
20121125,19:00,20121125,13:00,Y,Y
20121125,20:00,20121125,14:00,Y,Y
20121125,21:00,20121125,15:00,Y,Y
20121125,22:00,20121125,16:00,Y,Y
20121125,23:00,20121125,17:00,Y,Y
20121126,0:00,20121125,18:00,N,N
20121126,1:00,20121125,19:00,N,N
20121126,2:00,20121125,20:00,N,N
20121126,3:00,20121125,21:00,N,N
20121126,4:00,20121125,22:00,N,N
20121126,5:00,20121125,23:00,N,N
20121126,6:00,20121126,0:00,N,N
20121126,7:00,20121126,1:00,N,N
20121126,8:00,20121126,2:00,N,N
20121126,9:00,20121126,3:00,N,N
20121126,10:00,20121126,4:00,N,N
20121126,11:00,20121126,5:00,N,N
20121126,12:00,20121126,6:00,N,N
20121126,13:00,20121126,7:00,N,N
20121126,14:00,20121126,8:00,N,N
20121126,15:00,20121126,9:00,Y,Y
20121126,16:00,20121126,10:00,Y,Y
20121126,17:00,20121126,11:00,Y,Y
20121126,18:00,20121126,12:00,Y,Y
20121126,19:00,20121126,13:00,Y,Y
20121126,20:00,20121126,14:00,Y,Y
20121126,21:00,20121126,15:00,Y,Y
20121126,22:00,20121126,16:00,Y,Y
20121126,23:00,20121126,17:00,Y,Y
20121127,0:00,20121126,18:00,N,N
20121127,1:00,20121126,19:00,N,N
20121127,2:00,20121126,20:00,N,N
20121127,3:00,20121126,21:00,N,N
20121127,4:00,20121126,22:00,N,N
20121127,5:00,20121126,23:00,N,N
20121127,6:00,20121127,0:00,N,N
20121127,7:00,20121127,1:00,N,N
20121127,8:00,20121127,2:00,N,N
20121127,9:00,20121127,3:00,N,N
20121127,10:00,20121127,4:00,N,N
20121127,11:00,20121127,5:00,N,N
20121127,12:00,20121127,6:00,N,N
20121127,13:00,20121127,7:00,N,N
20121127,14:00,20121127,8:00,N,N
20121127,15:00,20121127,9:00,Y,Y
20121127,16:00,20121127,10:00,Y,Y
20121127,17:00,20121127,11:00,Y,Y
20121127,18:00,20121127,12:00,Y,Y
20121127,19:00,20121127,13:00,Y,Y
20121127,20:00,20121127,14:00,Y,Y
20121127,21:00,20121127,15:00,Y,Y
20121127,22:00,20121127,16:00,Y,Y
20121127,23:00,20121127,17:00,Y,Y
20121128,0:00,20121127,18:00,N,N
20121128,1:00,20121127,19:00,N,N
20121128,2:00,20121127,20:00,N,N
20121128,3:00,20121127,21:00,N,N
20121128,4:00,20121127,22:00,N,N
20121128,5:00,20121127,23:00,N,N
20121128,6:00,20121128,0:00,N,N
20121128,7:00,20121128,1:00,N,N
20121128,8:00,20121128,2:00,N,N
20121128,9:00,20121128,3:00,N,N
20121128,10:00,20121128,4:00,N,N
20121128,11:00,20121128,5:00,N,N
20121128,12:00,20121128,6:00,N,N
20121128,13:00,20121128,7:00,N,N
20121128,14:00,20121128,8:00,N,N
20121128,15:00,20121128,9:00,Y,Y
20121128,16:00,20121128,10:00,Y,Y
20121128,17:00,20121128,11:00,Y,Y
20121128,18:00,20121128,12:00,Y,Y
20121128,19:00,20121128,13:00,Y,Y
20121128,20:00,20121128,14:00,Y,Y
20121128,21:00,20121128,15:00,Y,Y
20121128,22:00,20121128,16:00,Y,Y
20121128,23:00,20121128,17:00,Y,Y
20121129,0:00,20121128,18:00,N,N
20121129,1:00,20121128,19:00,N,N
20121129,2:00,20121128,20:00,N,N
20121129,3:00,20121128,21:00,N,N
20121129,4:00,20121128,22:00,N,N
20121129,5:00,20121128,23:00,N,N
20121129,6:00,20121129,0:00,N,N
20121129,7:00,20121129,1:00,N,N
20121129,8:00,20121129,2:00,N,N
20121129,9:00,20121129,3:00,N,N
20121129,10:00,20121129,4:00,N,N
20121129,11:00,20121129,5:00,N,N
20121129,12:00,20121129,6:00,N,N
20121129,13:00,20121129,7:00,N,N
20121129,14:00,20121129,8:00,N,N
20121129,15:00,20121129,9:00,Y,Y
20121129,16:00,20121129,10:00,Y,Y
20121129,17:00,20121129,11:00,Y,Y
20121129,18:00,20121129,12:00,Y,Y
20121129,19:00,20121129,13:00,Y,Y
20121129,20:00,20121129,14:00,Y,Y
20121129,21:00,20121129,15:00,Y,Y
20121129,22:00,20121129,16:00,Y,Y
20121129,23:00,20121129,17:00,Y,Y
20121130,0:00,20121129,18:00,N,N
20121130,1:00,20121129,19:00,N,N
20121130,2:00,20121129,20:00,N,N
20121130,3:00,20121129,21:00,N,N
20121130,4:00,20121129,22:00,N,N
20121130,5:00,20121129,23:00,N,N
20121130,6:00,20121130,0:00,N,N
20121130,7:00,20121130,1:00,N,N
20121130,8:00,20121130,2:00,N,N
20121130,9:00,20121130,3:00,N,N
20121130,10:00,20121130,4:00,N,N
20121130,11:00,20121130,5:00,N,N
20121130,12:00,20121130,6:00,N,N
20121130,13:00,20121130,7:00,N,N
20121130,14:00,20121130,8:00,N,N
20121130,15:00,20121130,9:00,Y,Y
20121130,16:00,20121130,10:00,Y,Y
20121130,17:00,20121130,11:00,Y,Y
20121130,18:00,20121130,12:00,Y,Y
20121130,19:00,20121130,13:00,Y,Y
20121130,20:00,20121130,14:00,Y,Y
20121130,21:00,20121130,15:00,Y,Y
20121130,22:00,20121130,16:00,Y,Y
20121130,23:00,20121130,17:00,Y,Y
20121201,0:00,20121130,18:00,N,N
20121201,1:00,20121130,19:00,N,N
20121201,2:00,20121130,20:00,N,N
20121201,3:00,20121130,21:00,N,N
20121201,4:00,20121130,22:00,N,N
20121201,5:00,20121130,23:00,N,N
20121201,6:00,20121201,0:00,N,N
20121201,7:00,20121201,1:00,N,N
20121201,8:00,20121201,2:00,N,N
20121201,9:00,20121201,3:00,N,N
20121201,10:00,20121201,4:00,N,N
20121201,11:00,20121201,5:00,N,N
20121201,12:00,20121201,6:00,N,N
20121201,13:00,20121201,7:00,N,N
20121201,14:00,20121201,8:00,N,N
20121201,15:00,20121201,9:00,Y,Y
20121201,16:00,20121201,10:00,Y,Y
20121201,17:00,20121201,11:00,Y,Y
20121201,18:00,20121201,12:00,Y,Y
20121201,19:00,20121201,13:00,Y,Y
20121201,20:00,20121201,14:00,Y,Y
20121201,21:00,20121201,15:00,Y,Y
20121201,22:00,20121201,16:00,Y,Y
20121201,23:00,20121201,17:00,Y,Y
20121202,0:00,20121201,18:00,N,N
20121202,1:00,20121201,19:00,N,N
20121202,2:00,20121201,20:00,N,N
20121202,3:00,20121201,21:00,N,N
20121202,4:00,20121201,22:00,N,N
20121202,5:00,20121201,23:00,N,N
20121202,6:00,20121202,0:00,N,N
20121202,7:00,20121202,1:00,N,N
20121202,8:00,20121202,2:00,N,N
20121202,9:00,20121202,3:00,N,N
20121202,10:00,20121202,4:00,N,N
20121202,11:00,20121202,5:00,N,N
20121202,12:00,20121202,6:00,N,N
20121202,13:00,20121202,7:00,N,N
20121202,14:00,20121202,8:00,N,N
20121202,15:00,20121202,9:00,Y,Y
20121202,16:00,20121202,10:00,Y,Y
20121202,17:00,20121202,11:00,Y,Y
20121202,18:00,20121202,12:00,Y,Y
20121202,19:00,20121202,13:00,Y,Y
20121202,20:00,20121202,14:00,Y,Y
20121202,21:00,20121202,15:00,Y,Y
20121202,22:00,20121202,16:00,Y,Y
20121202,23:00,20121202,17:00,Y,Y
20121203,0:00,20121202,18:00,N,N
20121203,1:00,20121202,19:00,N,N
20121203,2:00,20121202,20:00,N,N
20121203,3:00,20121202,21:00,N,N
20121203,4:00,20121202,22:00,N,N
20121203,5:00,20121202,23:00,N,N
20121203,6:00,20121203,0:00,N,N
20121203,7:00,20121203,1:00,N,N
20121203,8:00,20121203,2:00,N,N
20121203,9:00,20121203,3:00,N,N
20121203,10:00,20121203,4:00,N,N
20121203,11:00,20121203,5:00,N,N
20121203,12:00,20121203,6:00,N,N
20121203,13:00,20121203,7:00,N,N
20121203,14:00,20121203,8:00,N,N
20121203,15:00,20121203,9:00,Y,Y
20121203,16:00,20121203,10:00,Y,Y
20121203,17:00,20121203,11:00,Y,Y
20121203,18:00,20121203,12:00,Y,Y
20121203,19:00,20121203,13:00,Y,Y
20121203,20:00,20121203,14:00,Y,Y
20121203,21:00,20121203,15:00,Y,Y
20121203,22:00,20121203,16:00,Y,Y
20121203,23:00,20121203,17:00,Y,Y
20121204,0:00,20121203,18:00,N,N
20121204,1:00,20121203,19:00,N,N
20121204,2:00,20121203,20:00,N,N
20121204,3:00,20121203,21:00,N,N
20121204,4:00,20121203,22:00,N,N
20121204,5:00,20121203,23:00,N,N
20121204,6:00,20121204,0:00,N,N
20121204,7:00,20121204,1:00,N,N
20121204,8:00,20121204,2:00,N,N
20121204,9:00,20121204,3:00,N,N
20121204,10:00,20121204,4:00,N,N
20121204,11:00,20121204,5:00,N,N
20121204,12:00,20121204,6:00,N,N
20121204,13:00,20121204,7:00,N,N
20121204,14:00,20121204,8:00,N,N
20121204,15:00,20121204,9:00,Y,Y
20121204,16:00,20121204,10:00,Y,Y
20121204,17:00,20121204,11:00,Y,Y
20121204,18:00,20121204,12:00,Y,Y
20121204,19:00,20121204,13:00,Y,Y
20121204,20:00,20121204,14:00,Y,Y
20121204,21:00,20121204,15:00,Y,Y
20121204,22:00,20121204,16:00,Y,Y
20121204,23:00,20121204,17:00,Y,Y
20121205,0:00,20121204,18:00,N,N
20121205,1:00,20121204,19:00,N,N
20121205,2:00,20121204,20:00,N,N
20121205,3:00,20121204,21:00,N,N
20121205,4:00,20121204,22:00,N,N
20121205,5:00,20121204,23:00,N,N
20121205,6:00,20121205,0:00,N,N
20121205,7:00,20121205,1:00,N,N
20121205,8:00,20121205,2:00,N,N
20121205,9:00,20121205,3:00,N,N
20121205,10:00,20121205,4:00,N,N
20121205,11:00,20121205,5:00,N,N
20121205,12:00,20121205,6:00,N,N
20121205,13:00,20121205,7:00,N,N
20121205,14:00,20121205,8:00,N,N
20121205,15:00,20121205,9:00,Y,Y
20121205,16:00,20121205,10:00,Y,Y
20121205,17:00,20121205,11:00,Y,Y
20121205,18:00,20121205,12:00,Y,Y
20121205,19:00,20121205,13:00,Y,Y
20121205,20:00,20121205,14:00,Y,Y
20121205,21:00,20121205,15:00,Y,Y
20121205,22:00,20121205,16:00,Y,Y
20121205,23:00,20121205,17:00,Y,Y
20121206,0:00,20121205,18:00,N,N
20121206,1:00,20121205,19:00,N,N
20121206,2:00,20121205,20:00,N,N
20121206,3:00,20121205,21:00,N,N
20121206,4:00,20121205,22:00,N,N
20121206,5:00,20121205,23:00,N,N
20121206,6:00,20121206,0:00,N,N
20121206,7:00,20121206,1:00,N,N
20121206,8:00,20121206,2:00,N,N
20121206,9:00,20121206,3:00,N,N
20121206,10:00,20121206,4:00,N,N
20121206,11:00,20121206,5:00,N,N
20121206,12:00,20121206,6:00,N,N
20121206,13:00,20121206,7:00,N,N
20121206,14:00,20121206,8:00,N,N
20121206,15:00,20121206,9:00,Y,Y
20121206,16:00,20121206,10:00,Y,Y
20121206,17:00,20121206,11:00,Y,Y
20121206,18:00,20121206,12:00,Y,Y
20121206,19:00,20121206,13:00,Y,Y
20121206,20:00,20121206,14:00,Y,Y
20121206,21:00,20121206,15:00,Y,Y
20121206,22:00,20121206,16:00,Y,Y
20121206,23:00,20121206,17:00,Y,Y
20121207,0:00,20121206,18:00,N,N
20121207,1:00,20121206,19:00,N,N
20121207,2:00,20121206,20:00,N,N
20121207,3:00,20121206,21:00,N,N
20121207,4:00,20121206,22:00,N,N
20121207,5:00,20121206,23:00,N,N
20121207,6:00,20121207,0:00,N,N
20121207,7:00,20121207,1:00,N,N
20121207,8:00,20121207,2:00,N,N
20121207,9:00,20121207,3:00,N,N
20121207,10:00,20121207,4:00,N,N
20121207,11:00,20121207,5:00,N,N
20121207,12:00,20121207,6:00,N,N
20121207,13:00,20121207,7:00,N,N
20121207,14:00,20121207,8:00,N,N
20121207,15:00,20121207,9:00,Y,Y
20121207,16:00,20121207,10:00,Y,Y
20121207,17:00,20121207,11:00,Y,Y
20121207,18:00,20121207,12:00,Y,Y
20121207,19:00,20121207,13:00,Y,Y
20121207,20:00,20121207,14:00,Y,Y
20121207,21:00,20121207,15:00,Y,Y
20121207,22:00,20121207,16:00,Y,Y
20121207,23:00,20121207,17:00,Y,Y
20121208,0:00,20121207,18:00,N,N
20121208,1:00,20121207,19:00,N,N
20121208,2:00,20121207,20:00,N,N
20121208,3:00,20121207,21:00,N,N
20121208,4:00,20121207,22:00,N,N
20121208,5:00,20121207,23:00,N,N
20121208,6:00,20121208,0:00,N,N
20121208,7:00,20121208,1:00,N,N
20121208,8:00,20121208,2:00,N,N
20121208,9:00,20121208,3:00,N,N
20121208,10:00,20121208,4:00,N,N
20121208,11:00,20121208,5:00,N,N
20121208,12:00,20121208,6:00,N,N
20121208,13:00,20121208,7:00,N,N
20121208,14:00,20121208,8:00,N,N
20121208,15:00,20121208,9:00,Y,Y
20121208,16:00,20121208,10:00,Y,Y
20121208,17:00,20121208,11:00,Y,Y
20121208,18:00,20121208,12:00,Y,Y
20121208,19:00,20121208,13:00,Y,Y
20121208,20:00,20121208,14:00,Y,Y
20121208,21:00,20121208,15:00,Y,Y
20121208,22:00,20121208,16:00,Y,Y
20121208,23:00,20121208,17:00,Y,Y
20121209,0:00,20121208,18:00,N,N
20121209,1:00,20121208,19:00,N,N
20121209,2:00,20121208,20:00,N,N
20121209,3:00,20121208,21:00,N,N
20121209,4:00,20121208,22:00,N,N
20121209,5:00,20121208,23:00,N,N
20121209,6:00,20121209,0:00,N,N
20121209,7:00,20121209,1:00,N,N
20121209,8:00,20121209,2:00,N,N
20121209,9:00,20121209,3:00,N,N
20121209,10:00,20121209,4:00,N,N
20121209,11:00,20121209,5:00,N,N
20121209,12:00,20121209,6:00,N,N
20121209,13:00,20121209,7:00,N,N
20121209,14:00,20121209,8:00,N,N
20121209,15:00,20121209,9:00,Y,Y
20121209,16:00,20121209,10:00,Y,Y
20121209,17:00,20121209,11:00,Y,Y
20121209,18:00,20121209,12:00,Y,Y
20121209,19:00,20121209,13:00,Y,Y
20121209,20:00,20121209,14:00,Y,Y
20121209,21:00,20121209,15:00,Y,Y
20121209,22:00,20121209,16:00,Y,Y
20121209,23:00,20121209,17:00,Y,Y
20121210,0:00,20121209,18:00,N,N
20121210,1:00,20121209,19:00,N,N
20121210,2:00,20121209,20:00,N,N
20121210,3:00,20121209,21:00,N,N
20121210,4:00,20121209,22:00,N,N
20121210,5:00,20121209,23:00,N,N
20121210,6:00,20121210,0:00,N,N
20121210,7:00,20121210,1:00,N,N
20121210,8:00,20121210,2:00,N,N
20121210,9:00,20121210,3:00,N,N
20121210,10:00,20121210,4:00,N,N
20121210,11:00,20121210,5:00,N,N
20121210,12:00,20121210,6:00,N,N
20121210,13:00,20121210,7:00,N,N
20121210,14:00,20121210,8:00,N,N
20121210,15:00,20121210,9:00,Y,Y
20121210,16:00,20121210,10:00,Y,Y
20121210,17:00,20121210,11:00,Y,Y
20121210,18:00,20121210,12:00,Y,Y
20121210,19:00,20121210,13:00,Y,Y
20121210,20:00,20121210,14:00,Y,Y
20121210,21:00,20121210,15:00,Y,Y
20121210,22:00,20121210,16:00,Y,Y
20121210,23:00,20121210,17:00,Y,Y
20121211,0:00,20121210,18:00,N,N
20121211,1:00,20121210,19:00,N,N
20121211,2:00,20121210,20:00,N,N
20121211,3:00,20121210,21:00,N,N
20121211,4:00,20121210,22:00,N,N
20121211,5:00,20121210,23:00,N,N
20121211,6:00,20121211,0:00,N,N
20121211,7:00,20121211,1:00,N,N
20121211,8:00,20121211,2:00,N,N
20121211,9:00,20121211,3:00,N,N
20121211,10:00,20121211,4:00,N,N
20121211,11:00,20121211,5:00,N,N
20121211,12:00,20121211,6:00,N,N
20121211,13:00,20121211,7:00,N,N
20121211,14:00,20121211,8:00,N,N
20121211,15:00,20121211,9:00,Y,Y
20121211,16:00,20121211,10:00,Y,Y
20121211,17:00,20121211,11:00,Y,Y
20121211,18:00,20121211,12:00,Y,Y
20121211,19:00,20121211,13:00,Y,Y
20121211,20:00,20121211,14:00,Y,Y
20121211,21:00,20121211,15:00,Y,Y
20121211,22:00,20121211,16:00,Y,Y
20121211,23:00,20121211,17:00,Y,Y
20121212,0:00,20121211,18:00,N,N
20121212,1:00,20121211,19:00,N,N
20121212,2:00,20121211,20:00,N,N
20121212,3:00,20121211,21:00,N,N
20121212,4:00,20121211,22:00,N,N
20121212,5:00,20121211,23:00,N,N
20121212,6:00,20121212,0:00,N,N
20121212,7:00,20121212,1:00,N,N
20121212,8:00,20121212,2:00,N,N
20121212,9:00,20121212,3:00,N,N
20121212,10:00,20121212,4:00,N,N
20121212,11:00,20121212,5:00,N,N
20121212,12:00,20121212,6:00,N,N
20121212,13:00,20121212,7:00,N,N
20121212,14:00,20121212,8:00,N,N
20121212,15:00,20121212,9:00,Y,Y
20121212,16:00,20121212,10:00,Y,Y
20121212,17:00,20121212,11:00,Y,Y
20121212,18:00,20121212,12:00,Y,Y
20121212,19:00,20121212,13:00,Y,Y
20121212,20:00,20121212,14:00,Y,Y
20121212,21:00,20121212,15:00,Y,Y
20121212,22:00,20121212,16:00,Y,Y
20121212,23:00,20121212,17:00,Y,Y
20121213,0:00,20121212,18:00,N,N
20121213,1:00,20121212,19:00,N,N
20121213,2:00,20121212,20:00,N,N
20121213,3:00,20121212,21:00,N,N
20121213,4:00,20121212,22:00,N,N
20121213,5:00,20121212,23:00,N,N
20121213,6:00,20121213,0:00,N,N
20121213,7:00,20121213,1:00,N,N
20121213,8:00,20121213,2:00,N,N
20121213,9:00,20121213,3:00,N,N
20121213,10:00,20121213,4:00,N,N
20121213,11:00,20121213,5:00,N,N
20121213,12:00,20121213,6:00,N,N
20121213,13:00,20121213,7:00,N,N
20121213,14:00,20121213,8:00,N,N
20121213,15:00,20121213,9:00,Y,Y
20121213,16:00,20121213,10:00,Y,Y
20121213,17:00,20121213,11:00,Y,Y
20121213,18:00,20121213,12:00,Y,Y
20121213,19:00,20121213,13:00,Y,Y
20121213,20:00,20121213,14:00,Y,Y
20121213,21:00,20121213,15:00,Y,Y
20121213,22:00,20121213,16:00,Y,Y
20121213,23:00,20121213,17:00,Y,Y
20121214,0:00,20121213,18:00,N,N
20121214,1:00,20121213,19:00,N,N
20121214,2:00,20121213,20:00,N,N
20121214,3:00,20121213,21:00,N,N
20121214,4:00,20121213,22:00,N,N
20121214,5:00,20121213,23:00,N,N
20121214,6:00,20121214,0:00,N,N
20121214,7:00,20121214,1:00,N,N
20121214,8:00,20121214,2:00,N,N
20121214,9:00,20121214,3:00,N,N
20121214,10:00,20121214,4:00,N,N
20121214,11:00,20121214,5:00,N,N
20121214,12:00,20121214,6:00,N,N
20121214,13:00,20121214,7:00,N,N
20121214,14:00,20121214,8:00,N,N
20121214,15:00,20121214,9:00,Y,Y
20121214,16:00,20121214,10:00,Y,Y
20121214,17:00,20121214,11:00,Y,Y
20121214,18:00,20121214,12:00,Y,Y
20121214,19:00,20121214,13:00,Y,Y
20121214,20:00,20121214,14:00,Y,Y
20121214,21:00,20121214,15:00,Y,Y
20121214,22:00,20121214,16:00,Y,Y
20121214,23:00,20121214,17:00,Y,Y
20121215,0:00,20121214,18:00,N,N
20121215,1:00,20121214,19:00,N,N
20121215,2:00,20121214,20:00,N,N
20121215,3:00,20121214,21:00,N,N
20121215,4:00,20121214,22:00,N,N
20121215,5:00,20121214,23:00,N,N
20121215,6:00,20121215,0:00,N,N
20121215,7:00,20121215,1:00,N,N
20121215,8:00,20121215,2:00,N,N
20121215,9:00,20121215,3:00,N,N
20121215,10:00,20121215,4:00,N,N
20121215,11:00,20121215,5:00,N,N
20121215,12:00,20121215,6:00,N,N
20121215,13:00,20121215,7:00,N,N
20121215,14:00,20121215,8:00,N,N
20121215,15:00,20121215,9:00,Y,Y
20121215,16:00,20121215,10:00,Y,Y
20121215,17:00,20121215,11:00,Y,Y
20121215,18:00,20121215,12:00,Y,Y
20121215,19:00,20121215,13:00,Y,Y
20121215,20:00,20121215,14:00,Y,Y
20121215,21:00,20121215,15:00,Y,Y
20121215,22:00,20121215,16:00,Y,Y
20121215,23:00,20121215,17:00,Y,Y
20121216,0:00,20121215,18:00,N,N
20121216,1:00,20121215,19:00,N,N
20121216,2:00,20121215,20:00,N,N
20121216,3:00,20121215,21:00,N,N
20121216,4:00,20121215,22:00,N,N
20121216,5:00,20121215,23:00,N,N
20121216,6:00,20121216,0:00,N,N
20121216,7:00,20121216,1:00,N,N
20121216,8:00,20121216,2:00,N,N
20121216,9:00,20121216,3:00,N,N
20121216,10:00,20121216,4:00,N,N
20121216,11:00,20121216,5:00,N,N
20121216,12:00,20121216,6:00,N,N
20121216,13:00,20121216,7:00,N,N
20121216,14:00,20121216,8:00,N,N
20121216,15:00,20121216,9:00,Y,Y
20121216,16:00,20121216,10:00,Y,Y
20121216,17:00,20121216,11:00,Y,Y
20121216,18:00,20121216,12:00,Y,Y
20121216,19:00,20121216,13:00,Y,Y
20121216,20:00,20121216,14:00,Y,Y
20121216,21:00,20121216,15:00,Y,Y
20121216,22:00,20121216,16:00,Y,Y
20121216,23:00,20121216,17:00,Y,Y
20121217,0:00,20121216,18:00,N,N
20121217,1:00,20121216,19:00,N,N
20121217,2:00,20121216,20:00,N,N
20121217,3:00,20121216,21:00,N,N
20121217,4:00,20121216,22:00,N,N
20121217,5:00,20121216,23:00,N,N
20121217,6:00,20121217,0:00,N,N
20121217,7:00,20121217,1:00,N,N
20121217,8:00,20121217,2:00,N,N
20121217,9:00,20121217,3:00,N,N
20121217,10:00,20121217,4:00,N,N
20121217,11:00,20121217,5:00,N,N
20121217,12:00,20121217,6:00,N,N
20121217,13:00,20121217,7:00,N,N
20121217,14:00,20121217,8:00,N,N
20121217,15:00,20121217,9:00,Y,Y
20121217,16:00,20121217,10:00,Y,Y
20121217,17:00,20121217,11:00,Y,Y
20121217,18:00,20121217,12:00,Y,Y
20121217,19:00,20121217,13:00,Y,Y
20121217,20:00,20121217,14:00,Y,Y
20121217,21:00,20121217,15:00,Y,Y
20121217,22:00,20121217,16:00,Y,Y
20121217,23:00,20121217,17:00,Y,Y
20121218,0:00,20121217,18:00,N,N
20121218,1:00,20121217,19:00,N,N
20121218,2:00,20121217,20:00,N,N
20121218,3:00,20121217,21:00,N,N
20121218,4:00,20121217,22:00,N,N
20121218,5:00,20121217,23:00,N,N
20121218,6:00,20121218,0:00,N,N
20121218,7:00,20121218,1:00,N,N
20121218,8:00,20121218,2:00,N,N
20121218,9:00,20121218,3:00,N,N
20121218,10:00,20121218,4:00,N,N
20121218,11:00,20121218,5:00,N,N
20121218,12:00,20121218,6:00,N,N
20121218,13:00,20121218,7:00,N,N
20121218,14:00,20121218,8:00,N,N
20121218,15:00,20121218,9:00,Y,Y
20121218,16:00,20121218,10:00,Y,Y
20121218,17:00,20121218,11:00,Y,Y
20121218,18:00,20121218,12:00,Y,Y
20121218,19:00,20121218,13:00,Y,Y
20121218,20:00,20121218,14:00,Y,Y
20121218,21:00,20121218,15:00,Y,Y
20121218,22:00,20121218,16:00,Y,Y
20121218,23:00,20121218,17:00,Y,Y
20121219,0:00,20121218,18:00,N,N
20121219,1:00,20121218,19:00,N,N
20121219,2:00,20121218,20:00,N,N
20121219,3:00,20121218,21:00,N,N
20121219,4:00,20121218,22:00,N,N
20121219,5:00,20121218,23:00,N,N
20121219,6:00,20121219,0:00,N,N
20121219,7:00,20121219,1:00,N,N
20121219,8:00,20121219,2:00,N,N
20121219,9:00,20121219,3:00,N,N
20121219,10:00,20121219,4:00,N,N
20121219,11:00,20121219,5:00,N,N
20121219,12:00,20121219,6:00,N,N
20121219,13:00,20121219,7:00,N,N
20121219,14:00,20121219,8:00,N,N
20121219,15:00,20121219,9:00,Y,Y
20121219,16:00,20121219,10:00,Y,Y
20121219,17:00,20121219,11:00,Y,Y
20121219,18:00,20121219,12:00,Y,Y
20121219,19:00,20121219,13:00,Y,Y
20121219,20:00,20121219,14:00,Y,Y
20121219,21:00,20121219,15:00,Y,Y
20121219,22:00,20121219,16:00,Y,Y
20121219,23:00,20121219,17:00,Y,Y
20121220,0:00,20121219,18:00,N,N
20121220,1:00,20121219,19:00,N,N
20121220,2:00,20121219,20:00,N,N
20121220,3:00,20121219,21:00,N,N
20121220,4:00,20121219,22:00,N,N
20121220,5:00,20121219,23:00,N,N
20121220,6:00,20121220,0:00,N,N
20121220,7:00,20121220,1:00,N,N
20121220,8:00,20121220,2:00,N,N
20121220,9:00,20121220,3:00,N,N
20121220,10:00,20121220,4:00,N,N
20121220,11:00,20121220,5:00,N,N
20121220,12:00,20121220,6:00,N,N
20121220,13:00,20121220,7:00,N,N
20121220,14:00,20121220,8:00,N,N
20121220,15:00,20121220,9:00,Y,Y
20121220,16:00,20121220,10:00,Y,Y
20121220,17:00,20121220,11:00,Y,Y
20121220,18:00,20121220,12:00,Y,Y
20121220,19:00,20121220,13:00,Y,Y
20121220,20:00,20121220,14:00,Y,Y
20121220,21:00,20121220,15:00,Y,Y
20121220,22:00,20121220,16:00,Y,Y
20121220,23:00,20121220,17:00,Y,Y
20121221,0:00,20121220,18:00,N,N
20121221,1:00,20121220,19:00,N,N
20121221,2:00,20121220,20:00,N,N
20121221,3:00,20121220,21:00,N,N
20121221,4:00,20121220,22:00,N,N
20121221,5:00,20121220,23:00,N,N
20121221,6:00,20121221,0:00,N,N
20121221,7:00,20121221,1:00,N,N
20121221,8:00,20121221,2:00,N,N
20121221,9:00,20121221,3:00,N,N
20121221,10:00,20121221,4:00,N,N
20121221,11:00,20121221,5:00,N,N
20121221,12:00,20121221,6:00,N,N
20121221,13:00,20121221,7:00,N,N
20121221,14:00,20121221,8:00,N,N
20121221,15:00,20121221,9:00,Y,Y
20121221,16:00,20121221,10:00,Y,Y
20121221,17:00,20121221,11:00,Y,Y
20121221,18:00,20121221,12:00,Y,Y
20121221,19:00,20121221,13:00,Y,Y
20121221,20:00,20121221,14:00,Y,Y
20121221,21:00,20121221,15:00,Y,Y
20121221,22:00,20121221,16:00,Y,Y
20121221,23:00,20121221,17:00,Y,Y
20121222,0:00,20121221,18:00,N,N
20121222,1:00,20121221,19:00,N,N
20121222,2:00,20121221,20:00,N,N
20121222,3:00,20121221,21:00,N,N
20121222,4:00,20121221,22:00,N,N
20121222,5:00,20121221,23:00,N,N
20121222,6:00,20121222,0:00,N,N
20121222,7:00,20121222,1:00,N,N
20121222,8:00,20121222,2:00,N,N
20121222,9:00,20121222,3:00,N,N
20121222,10:00,20121222,4:00,N,N
20121222,11:00,20121222,5:00,N,N
20121222,12:00,20121222,6:00,N,N
20121222,13:00,20121222,7:00,N,N
20121222,14:00,20121222,8:00,N,N
20121222,15:00,20121222,9:00,Y,Y
20121222,16:00,20121222,10:00,Y,Y
20121222,17:00,20121222,11:00,Y,Y
20121222,18:00,20121222,12:00,Y,Y
20121222,19:00,20121222,13:00,Y,Y
20121222,20:00,20121222,14:00,Y,Y
20121222,21:00,20121222,15:00,Y,Y
20121222,22:00,20121222,16:00,Y,Y
20121222,23:00,20121222,17:00,Y,Y
20121223,0:00,20121222,18:00,N,N
20121223,1:00,20121222,19:00,N,N
20121223,2:00,20121222,20:00,N,N
20121223,3:00,20121222,21:00,N,N
20121223,4:00,20121222,22:00,N,N
20121223,5:00,20121222,23:00,N,N
20121223,6:00,20121223,0:00,N,N
20121223,7:00,20121223,1:00,N,N
20121223,8:00,20121223,2:00,N,N
20121223,9:00,20121223,3:00,N,N
20121223,10:00,20121223,4:00,N,N
20121223,11:00,20121223,5:00,N,N
20121223,12:00,20121223,6:00,N,N
20121223,13:00,20121223,7:00,N,N
20121223,14:00,20121223,8:00,N,N
